elevation,aspect,slope,horz dist water,vert dist water,horz dist road,hillshade 9am,hillshade noon,hillshade 3pm,horz dist fire,wilderness area,cover
3263,264,6,335,29,330,204,243,178,816,0,1
2710,131,20,60,7,2263,248,225,97,658,0,2
3350,345,18,658,199,2609,183,210,164,335,0,1
2620,61,14,474,50,2974,231,210,108,2912,0,1
2775,72,6,201,8,2994,227,228,136,5268,1,2
3211,45,0,30,0,5114,218,237,156,395,1,1
2944,20,10,0,0,3542,213,218,141,1784,1,2
2893,139,13,124,26,5134,240,235,123,4291,1,2
2853,59,8,30,5,2821,227,223,130,2769,1,2
3431,288,31,108,17,3104,120,220,232,1995,1,1
3161,257,11,127,13,5672,193,247,192,2281,1,2
3174,19,11,499,62,1242,212,217,141,1376,0,1
2824,311,25,150,50,3997,144,213,205,5554,1,1
3313,345,19,127,21,1222,178,206,164,2534,1,1
2901,78,8,319,46,3278,231,226,128,2629,1,2
3155,338,15,30,8,3167,187,218,170,2288,0,1
2965,73,18,604,-69,789,238,203,91,1471,1,2
3219,82,13,0,0,1415,237,217,108,1682,1,1
2700,321,25,108,48,2151,147,205,194,2544,1,2
3155,108,6,379,21,4402,231,233,136,1979,1,2
3162,27,15,108,14,1717,212,207,128,1772,0,1
2675,81,27,124,38,1165,244,181,50,3365,1,2
2779,41,17,499,-30,1698,219,200,110,2282,1,2
3050,92,22,417,183,6308,247,201,72,3918,1,2
2823,64,12,300,10,3238,231,215,114,2614,1,2
3073,108,11,85,-4,3401,239,227,117,2442,1,1
2895,55,24,247,106,3601,227,183,77,2589,1,2
2618,62,11,192,6,671,230,217,119,1041,1,2
3054,52,8,212,20,3905,225,223,132,2482,1,2
3160,86,6,30,-4,2151,229,230,134,722,1,1
2916,45,15,212,65,1380,223,207,115,2160,0,2
2858,217,17,201,59,1485,201,254,185,2012,0,2
2941,189,17,150,62,1790,219,250,159,1124,0,2
2723,320,17,108,34,1371,173,221,187,2230,1,2
3037,22,4,30,3,4200,217,230,150,2447,1,2
2853,174,27,470,187,2192,224,242,132,1986,0,2
2780,52,5,256,57,2438,223,228,141,2525,1,2
2859,56,21,150,54,175,229,190,84,402,1,1
3174,269,15,255,-8,2167,181,244,202,808,0,1
3080,91,19,391,-88,899,246,206,81,849,1,1
2693,344,12,335,15,2207,196,222,164,1749,0,2
2585,230,14,242,110,1465,197,252,190,1348,0,2
2840,352,3,361,58,2571,214,233,158,3506,1,2
2959,23,5,60,14,1889,217,228,148,2563,0,1
2543,64,17,228,41,285,233,203,96,984,1,2
3223,0,1,124,4,3207,217,236,156,1765,1,1
3075,215,13,351,24,2900,207,252,179,972,0,2
2982,257,13,513,76,5671,190,247,195,4894,1,2
3314,276,9,210,46,3365,197,242,184,1632,1,1
2877,290,20,60,20,2617,161,233,211,335,0,2
3023,342,10,30,8,878,199,225,164,1382,0,2
2991,76,14,170,9,2340,237,212,104,2028,0,2
3172,8,19,350,87,3174,194,198,137,1588,0,1
2906,348,7,633,151,1315,207,229,160,1087,0,2
3264,38,8,150,29,5939,220,222,137,532,1,1
3194,2,12,480,156,3558,204,217,151,1800,0,1
2714,98,8,247,5,842,234,228,126,1953,1,1
2727,140,11,30,3,2779,237,237,129,2537,1,2
2892,10,17,182,83,190,199,203,138,547,1,2
2841,302,17,60,20,2100,169,229,200,1068,0,2
2769,231,31,256,126,1651,155,249,216,1282,0,2
2804,324,24,216,77,2586,154,207,189,285,0,1
2650,67,10,201,6,3371,231,219,120,2326,0,2
3246,75,3,420,59,2016,223,234,147,1806,0,1
2654,343,25,42,15,1639,162,194,166,1211,0,1
2894,59,15,607,-33,713,230,207,105,2407,1,2
3438,53,2,569,43,2601,221,234,150,1719,0,1
2877,156,9,306,23,5134,230,241,143,4172,1,2
3213,42,20,525,137,696,219,192,100,1907,0,2
2893,290,13,30,7,5997,182,238,195,4809,1,2
3243,39,15,417,35,3332,219,206,118,2831,0,1
2660,338,20,67,15,1839,173,208,171,2858,1,2
3038,5,6,201,48,1209,213,229,154,1307,0,2
3137,48,11,430,64,4995,224,215,123,283,1,2
3201,117,7,67,-1,2356,233,233,132,1040,1,1
3128,9,6,182,-6,3973,214,228,152,1605,1,2
3199,153,16,218,38,900,238,239,126,2136,0,1
3179,291,4,192,3,4963,208,239,169,2482,1,1
2806,225,27,108,62,2872,172,253,205,1195,0,2
3326,59,21,577,32,3000,231,191,84,1106,0,1
3288,209,23,400,67,1863,197,254,183,3468,1,1
3378,218,17,242,123,3330,200,254,186,417,1,1
3274,99,20,120,-23,2497,248,209,80,3903,0,1
2916,209,14,691,279,1100,209,252,176,1776,0,2
2946,112,19,210,1,524,249,216,87,2644,1,2
3136,194,9,30,4,6534,219,248,163,2122,1,1
2973,30,7,0,0,1095,218,226,143,742,0,2
3138,14,16,270,62,1140,203,206,137,1033,1,1
3264,359,16,30,9,2071,195,210,151,1433,0,1
3146,118,6,424,67,5334,230,235,138,1731,1,1
2889,14,27,234,45,1027,185,175,117,1770,0,2
2894,128,9,459,43,1605,235,235,131,2796,0,2
3288,269,14,731,165,3755,183,244,200,2163,0,1
2841,20,16,85,16,2190,208,205,131,1677,0,1
2875,232,25,67,16,2789,172,253,209,2293,0,2
3017,281,18,270,88,5891,167,239,210,1622,1,1
3208,45,3,577,66,2746,220,232,149,4796,1,1
3086,243,12,85,4,2279,197,249,190,277,0,2
2560,272,11,361,133,1121,190,243,193,631,0,2
3216,126,17,134,6,3254,246,226,103,872,0,2
3106,57,25,277,49,4505,228,180,71,2868,1,1
2885,145,9,228,33,3331,233,239,137,3462,1,2
2603,56,10,277,53,212,227,218,124,1206,1,2
2652,79,2,120,0,1316,222,234,148,6152,1,2
3031,103,27,277,99,1889,253,194,51,2931,0,1
3199,318,7,134,-14,3207,202,234,172,1365,1,1
3383,217,26,771,-83,3493,183,253,195,2568,1,1
2965,275,29,95,50,2754,132,232,233,228,0,2
3093,73,17,108,10,2964,237,205,93,5646,1,1
2770,42,35,212,151,524,202,143,51,1128,0,2
3275,242,4,351,99,3496,213,242,167,2886,1,1
2808,84,25,192,38,2574,246,188,56,918,0,2
3001,37,5,0,0,2768,220,229,146,2060,0,1
2727,71,9,324,-11,983,231,222,124,2415,1,2
2848,80,12,67,13,1266,236,219,113,1702,1,2
3368,250,22,633,13,1442,168,249,215,4069,0,1
2616,343,10,0,0,794,200,225,163,1678,1,2
2870,334,21,162,54,1189,166,206,176,1747,0,1
3175,104,4,108,20,2777,226,234,143,5393,1,1
2982,63,21,30,7,3352,233,191,80,6086,1,2
2862,27,6,384,43,2190,217,226,145,2187,1,2
3190,97,6,516,14,4657,229,232,137,2249,1,2
2703,342,8,30,1,2018,205,229,163,4019,1,2
3083,51,9,218,23,6788,225,220,128,2723,1,2
3297,100,15,306,-48,2338,244,218,99,4373,0,1
3051,132,14,331,40,1199,242,232,117,934,1,2
2589,294,19,256,154,446,164,232,207,484,0,2
3085,89,16,134,42,828,243,212,93,1655,0,1
2996,65,11,30,6,1664,230,218,119,1952,1,1
2704,1,14,376,91,2424,199,213,150,1505,0,2
2922,293,25,212,101,5116,142,226,219,4803,1,1
2440,355,28,120,75,680,162,178,145,1348,0,2
3146,344,7,30,1,1869,206,229,162,2089,0,2
2968,123,11,418,0,3368,239,231,121,6013,1,2
2666,56,15,242,49,964,229,207,107,649,1,2
3042,23,17,242,51,90,208,202,127,1290,0,2
3209,279,6,391,25,240,204,241,176,1984,0,1
2659,84,11,95,28,2476,236,221,115,1063,0,2
2978,339,7,443,-26,2278,204,230,164,2859,0,1
2893,92,7,330,61,720,231,229,131,1454,0,2
3297,134,16,912,181,2462,243,231,112,2329,0,1
3229,282,7,0,0,1165,201,241,179,1879,0,1
2845,59,26,319,81,1215,229,177,66,2010,0,2
2975,56,15,371,-19,4555,229,206,106,2230,1,2
3225,95,5,162,4,5721,229,232,138,1742,1,1
2956,51,12,95,4,1231,226,213,119,2297,0,1
2690,81,13,90,-4,1463,237,216,107,641,1,2
3153,31,14,190,38,5287,216,209,126,2783,1,2
2875,138,7,0,0,4356,232,238,138,1355,1,2
3146,242,14,218,49,1298,193,251,195,892,0,1
2952,45,2,351,-12,4216,220,234,151,2114,1,2
3185,279,11,351,10,721,188,241,193,1194,0,2
3123,315,7,400,54,1249,201,234,173,1075,0,1
2812,148,14,182,21,2689,238,238,128,2431,1,2
3231,172,19,446,115,2706,229,245,139,3346,0,2
2868,116,17,108,17,1825,247,221,96,1725,0,2
2873,129,3,524,98,3799,225,237,147,5903,1,2
3288,189,12,420,74,850,220,249,160,2629,0,2
2955,0,17,446,-12,4126,194,207,149,2232,1,2
3266,177,13,277,60,1708,226,247,151,1739,0,1
2798,114,9,516,68,2919,235,232,128,1761,0,2
2811,112,14,30,6,67,243,225,108,1500,1,2
2846,31,4,446,50,2016,219,230,148,1984,1,2
3366,149,13,726,194,1471,237,239,129,1006,0,1
3130,52,8,234,43,5142,225,223,132,3190,1,1
2980,330,8,134,20,930,201,231,169,127,0,2
3361,144,20,430,-1,534,244,232,107,732,0,1
3311,130,22,256,52,2270,250,221,88,1956,0,1
3153,216,8,134,18,655,212,248,173,2462,0,1
3191,4,3,324,-3,765,215,233,155,1050,0,2
3211,31,13,108,0,2082,216,210,128,4447,0,1
3113,306,4,513,59,2274,208,237,168,2274,0,1
2962,71,10,247,43,4694,231,221,121,6052,1,2
3185,107,12,30,-5,2147,240,225,113,2259,1,1
2820,321,9,228,60,1839,196,231,175,2847,1,2
3114,112,21,212,34,3466,251,212,79,400,0,1
3455,115,12,579,60,2614,241,227,114,1626,0,1
3192,163,16,295,101,3360,233,243,135,543,0,2
3011,203,12,488,95,5622,214,251,170,3192,1,2
2683,40,12,503,139,1206,221,214,126,1388,1,2
3085,205,5,457,22,457,217,244,164,1332,0,2
3028,243,13,150,32,1783,195,250,192,1477,0,1
2867,8,19,212,44,2192,194,198,138,1645,0,1
3227,198,14,201,16,3158,215,251,167,1124,0,2
2641,231,26,30,9,745,170,253,210,1421,0,2
3274,67,26,300,-6,1708,236,180,60,2613,1,1
3118,135,10,361,103,631,236,236,131,1068,0,2
3010,18,12,162,44,1465,210,214,139,1419,0,2
2756,13,5,0,0,1698,215,229,151,2848,1,2
3178,49,5,474,83,5004,222,229,143,2132,1,1
3155,4,4,190,-22,865,215,232,155,1032,0,1
3337,325,18,1100,227,1471,174,219,183,2904,0,1
2714,342,8,256,-36,1560,203,228,164,1248,1,2
2931,50,7,192,36,626,224,224,135,1682,0,1
2928,12,9,700,130,3237,211,221,147,741,0,2
3143,335,4,150,18,731,211,234,162,1106,0,1
3012,244,7,42,5,5517,206,246,178,2138,1,1
2972,151,20,466,166,474,241,235,113,1195,1,1
2926,124,15,277,60,3571,244,228,108,2673,1,2
2905,289,20,301,103,1604,161,234,211,2561,0,2
2860,180,18,242,98,4054,224,248,150,5347,1,2
3221,147,5,630,53,4106,227,239,147,1982,1,1
2995,103,6,417,-5,4494,231,232,134,2249,1,2
2876,240,18,85,23,3302,184,252,203,1874,0,2
2768,57,13,212,25,1661,228,213,116,1231,0,1
2845,354,9,808,115,30,205,224,157,1355,0,2
2880,238,3,297,41,2877,214,242,166,2420,1,1
3211,96,4,805,27,1150,227,233,141,2191,0,1
2992,13,13,150,23,2255,207,212,141,2649,0,2
2771,153,8,420,12,2070,230,241,143,1357,1,2
3097,45,2,390,28,882,220,234,151,3115,0,2
3292,87,12,469,78,1106,238,219,109,2550,0,2
2848,279,25,297,159,2017,145,234,225,1230,0,2
2990,285,7,42,1,1738,202,240,178,1511,1,1
2587,40,27,134,79,940,211,169,77,1505,0,2
2886,118,7,170,40,1448,232,234,134,1566,1,2
2995,135,6,532,69,4994,230,237,141,6192,1,2
2645,58,13,547,89,824,229,212,114,2634,1,2
2970,125,14,342,81,1590,242,230,113,1846,0,2
3180,14,4,306,85,4913,216,231,153,1965,1,1
3055,346,12,67,9,323,196,220,163,1159,1,2
3149,123,16,90,0,3019,245,227,106,5297,1,1
2779,200,28,134,13,1865,197,251,172,2522,1,2
3221,138,12,150,23,1518,239,236,125,1426,1,2
3249,9,6,255,14,5905,214,228,152,937,1,1
3085,291,7,120,0,3805,201,239,177,2023,1,1
2995,100,12,633,23,5578,239,224,113,6421,1,1
2730,73,13,60,15,1087,235,213,107,2230,0,2
2817,1,27,270,104,3118,171,179,136,1691,1,2
3023,303,16,228,41,2472,174,231,196,1320,0,2
2641,138,7,127,6,1182,231,238,140,1583,0,2
3103,79,7,361,-25,3937,230,227,130,4759,1,1
3064,302,4,582,110,847,207,238,169,934,0,2
2770,70,14,360,15,1591,235,212,106,459,0,2
3304,332,14,306,-27,1495,187,222,174,2021,0,1
2925,253,14,190,91,1712,188,248,198,1224,0,2
2951,96,25,256,-25,330,250,196,59,1165,1,1
3014,252,12,745,101,5837,192,248,194,3543,1,2
2966,318,19,242,64,1816,166,219,191,1008,1,2
2846,313,15,127,23,2483,177,227,190,2290,1,1
2647,58,9,30,5,1513,227,221,127,612,0,1
2848,68,17,150,40,180,235,204,95,1201,1,2
3190,79,18,108,-12,1624,240,205,89,2438,1,1
3365,2,22,268,95,3726,183,191,141,1864,1,1
2650,59,14,212,42,360,230,210,110,283,0,2
2760,0,13,90,8,1489,201,216,152,1486,0,1
3229,276,12,201,27,3140,189,242,193,1550,0,1
2674,351,22,95,30,242,175,197,156,721,1,2
3337,52,16,1008,256,1451,227,204,106,3021,0,1
2716,340,6,277,-30,1530,207,231,163,1243,1,2
2929,20,13,150,13,4723,210,211,135,3503,1,2
3356,334,12,459,135,1940,193,224,170,2252,0,2
3028,155,9,30,5,2945,231,241,142,1415,0,2
3012,353,6,85,10,5289,210,230,158,2398,1,1
3131,338,5,242,0,2742,209,233,162,920,1,2
3202,20,7,228,26,2073,215,225,147,3065,1,2
3024,247,8,750,33,5889,203,246,181,5330,1,1
2680,41,24,268,112,1140,215,180,88,899,0,2
2979,97,23,376,-78,532,250,200,66,1559,1,2
3128,90,5,300,-9,4522,227,232,139,1777,1,1
2801,309,25,192,72,3424,145,215,206,1423,1,2
3086,192,10,175,-6,6112,219,248,162,2574,1,2
3307,77,13,360,73,3612,236,216,110,1674,1,1
2974,3,14,192,-1,1412,200,212,148,573,0,1
2810,290,10,450,96,3778,191,239,188,1676,0,2
3174,308,6,201,14,4924,204,236,171,2568,1,2
2706,176,4,212,26,1320,221,241,156,3641,1,2
3294,326,13,680,105,726,189,226,177,1073,0,1
2919,225,12,30,3,4965,204,251,183,4311,1,2
2936,90,4,402,50,3266,226,233,143,1834,1,2
3104,90,12,514,45,600,239,220,110,1148,0,2
2687,200,9,30,-3,2285,217,248,166,1892,1,2
3171,96,23,424,119,997,249,201,68,1846,1,1
2737,93,9,362,23,1357,235,226,121,2294,1,2
3140,98,12,134,11,351,240,223,111,5418,0,1
3288,43,8,706,104,659,222,222,136,1295,0,1
3247,148,9,0,0,3006,233,239,138,603,1,1
2509,300,25,67,17,808,143,221,214,1719,0,2
3152,315,5,324,11,5801,207,236,167,900,1,1
3060,225,2,67,-3,6707,216,241,162,3007,1,2
3266,304,24,319,66,417,147,219,210,685,0,1
3252,159,14,67,12,5171,234,242,134,390,1,2
2966,174,7,390,6,1271,225,244,153,1920,1,2
2945,216,12,30,11,1140,207,252,179,408,0,2
2920,131,11,90,13,1328,238,234,126,741,1,2
3016,90,10,362,54,400,236,224,118,1271,1,1
3060,324,2,0,0,1731,214,236,160,285,0,2
3201,344,35,42,12,2429,132,165,158,2860,1,1
2861,102,12,30,1,3398,239,225,114,4952,1,1
3142,278,14,170,48,3187,181,242,200,1548,0,2
3081,4,4,30,0,4716,215,232,155,1379,1,1
2870,16,12,258,15,3000,209,214,141,2552,1,1
3081,14,14,30,11,805,207,211,140,2486,1,1
3216,276,5,446,28,5944,207,241,173,1922,1,2
3138,113,18,190,63,2890,248,218,92,3707,1,1
3671,325,6,722,259,2914,206,234,167,1249,1,1
2847,220,29,242,145,2704,172,252,201,1024,0,2
2690,75,13,283,29,532,235,216,110,1674,1,2
2910,14,10,170,23,1959,210,218,144,990,0,2
2765,18,5,108,15,2003,216,229,150,2618,1,2
2787,323,26,95,30,1739,146,203,192,2831,1,2
2812,56,13,256,57,1252,228,213,116,859,0,2
2933,254,11,30,7,4087,195,247,191,541,1,2
2976,314,18,150,29,3960,170,223,192,1253,1,1
3237,0,2,201,3,90,216,234,156,1165,0,1
3002,32,4,382,18,3907,219,230,147,1820,1,2
3290,34,11,551,90,3697,219,217,133,3955,1,1
2984,105,7,319,35,2580,233,231,130,1652,0,1
2967,120,4,120,-1,2290,226,236,145,1801,1,2
3297,185,6,420,89,983,221,244,158,781,0,1
3001,311,9,247,37,589,195,234,179,932,0,2
3206,191,15,430,90,2700,218,251,162,3078,0,2
2597,353,10,0,0,1302,203,223,158,942,0,1
3346,221,13,361,95,3472,204,252,182,408,0,1
2536,206,34,170,101,150,178,247,180,722,0,2
3218,115,15,365,113,1296,245,224,103,2418,1,1
2951,260,16,990,285,2505,179,247,205,1489,0,2
2758,302,21,42,16,2310,158,225,206,616,0,1
2893,9,12,648,133,1095,206,215,146,2565,0,2
2818,231,26,180,37,1358,168,252,211,1543,0,2
2929,45,18,60,3,5493,222,199,105,3874,1,1
2885,82,13,30,5,3607,237,218,109,5033,1,1
3080,112,13,841,270,853,242,226,112,1337,1,1
3335,357,15,30,9,4001,194,211,153,1473,1,1
3205,34,5,30,1,5571,219,228,146,892,1,1
2884,219,30,108,49,750,171,251,200,534,0,2
3123,37,5,30,0,4871,220,229,146,2684,1,2
3059,304,3,95,4,3357,210,238,166,577,1,1
2916,221,26,124,60,2579,179,253,200,2188,0,2
2968,358,14,255,60,2430,197,212,152,1972,0,1
3258,111,13,495,-26,1354,242,225,110,1981,1,1
3114,297,14,30,12,4786,179,234,195,1260,1,1
3027,81,12,255,1,819,237,218,110,1926,1,2
2690,41,11,457,-18,730,222,216,129,1889,1,2
3380,293,12,497,154,1984,185,237,192,3141,1,1
3030,152,17,60,15,648,238,238,124,1302,0,2
3024,114,6,234,33,2722,230,234,138,6592,1,1
2980,182,6,201,41,1575,222,244,157,577,0,2
2973,38,22,993,104,2529,214,186,97,1110,0,2
2974,21,11,228,72,2130,212,216,139,2381,0,2
3170,357,12,518,63,5731,200,217,154,779,1,1
2948,34,15,612,153,2910,216,205,120,1199,0,2
2932,93,9,437,48,3181,234,227,125,1899,1,2
3257,119,12,743,43,3867,241,229,116,2831,1,1
3140,54,21,313,79,2926,227,189,86,895,0,1
2953,20,6,0,0,1988,216,228,149,1455,1,1
2825,331,15,124,29,1463,184,221,176,2690,0,2
2558,67,11,153,32,684,231,218,119,3438,1,2
2825,150,24,342,120,1710,242,231,104,2200,0,2
2583,54,4,180,-3,626,222,231,144,5568,1,2
3086,42,14,134,24,4367,222,209,119,2341,1,2
3237,133,11,153,16,3734,238,235,126,3437,1,1
2814,62,4,30,0,1199,223,232,145,990,0,2
2737,87,5,417,44,1471,227,231,138,1681,1,2
3026,183,5,242,5,1351,221,243,157,1262,0,2
3001,62,4,30,3,2800,223,232,145,2023,0,1
3139,182,12,618,98,741,223,248,155,1842,0,2
3064,339,12,150,48,4447,194,222,167,2255,1,1
3024,47,13,582,105,5176,224,212,120,5790,1,1
3266,16,14,648,26,3055,208,211,138,841,0,1
2852,344,16,42,3,2512,186,213,165,1026,0,2
3133,353,6,162,4,1224,210,230,158,2089,1,1
3146,63,14,295,14,2201,232,211,109,2455,1,1
2781,0,14,362,138,895,199,213,151,2315,0,2
3324,54,17,134,20,2117,228,203,103,1790,0,1
2870,156,30,90,30,5654,238,227,97,4521,1,2
3049,7,22,361,8,2006,188,192,135,1747,0,2
3144,351,6,270,52,752,210,230,159,1110,0,1
3073,68,19,497,-10,5064,236,200,88,1465,1,1
3462,229,24,446,207,3225,176,253,206,658,1,1
3268,37,19,850,158,1667,216,194,106,2967,0,1
2955,100,8,437,3,3462,234,229,127,5958,1,2
2563,119,21,67,24,108,250,217,84,1653,1,2
2942,126,9,234,46,4536,235,234,130,6418,1,2
2968,101,10,418,16,4389,236,227,121,1968,1,2
2909,318,24,192,59,5811,151,211,196,4708,1,2
3037,324,24,532,131,3379,152,206,190,1598,0,1
2881,52,30,361,51,390,220,160,53,1572,1,2
3298,4,12,421,63,1846,204,216,149,1167,0,1
2932,131,17,150,12,1019,245,228,105,2954,1,1
3123,106,19,339,85,878,249,213,84,1764,1,1
2883,331,7,247,28,3807,203,231,167,5545,1,2
3151,242,17,234,73,2922,186,251,201,283,0,2
3163,178,22,474,76,2624,224,247,144,3236,0,2
3401,177,15,390,66,2910,226,247,150,1707,0,1
3124,53,10,242,49,5125,226,219,127,3027,1,1
3018,102,7,492,53,5365,232,231,132,5672,1,2
2906,227,9,391,86,2120,208,248,177,1708,0,2
3352,180,13,366,73,3905,224,248,153,1867,0,1
3025,9,5,150,13,1101,215,230,153,2508,1,2
2929,158,14,272,-12,5611,235,241,134,3690,1,2
3239,350,5,95,10,4149,210,231,159,1159,1,1
2832,63,8,242,32,1703,228,223,128,2631,0,2
3095,102,12,210,20,4395,240,224,111,3251,1,1
3295,216,4,594,96,649,215,244,165,1142,0,1
3163,55,11,365,43,4540,227,216,121,2376,1,2
2813,94,13,366,83,3112,240,220,107,2695,1,2
3069,118,14,175,21,3878,243,227,110,402,1,2
2918,294,11,319,28,1294,188,237,189,1761,1,1
3373,183,17,306,15,1803,222,249,154,3770,0,1
3093,141,3,60,13,6930,225,238,149,2873,1,2
3206,17,17,390,130,968,203,201,131,811,1,1
2867,313,22,127,29,3156,155,217,200,2372,1,2
3032,240,12,150,-2,2624,198,250,189,1343,0,2
3328,184,11,272,60,3257,223,247,157,408,0,1
2883,73,5,228,28,3804,226,230,139,5586,1,2
2968,19,16,30,7,1423,207,205,132,1319,0,2
2694,27,27,127,71,1260,197,171,97,1050,0,2
3263,156,9,750,49,633,231,241,142,2742,0,2
3322,156,13,443,64,1500,235,241,134,2831,1,1
3381,212,8,767,175,1154,214,247,170,2133,0,1
2954,16,20,268,27,4648,200,195,127,3926,1,2
3139,16,4,190,4,2836,216,231,152,967,1,2
3276,179,19,216,37,3342,224,248,149,1215,0,2
2824,59,7,162,10,1104,226,226,134,2689,0,2
2969,35,4,531,99,2930,219,231,148,1679,1,2
2761,70,8,664,35,1397,229,225,129,853,1,2
3123,335,17,283,60,319,180,216,174,1260,1,2
2610,63,4,240,78,661,224,231,143,6297,1,2
3235,61,15,426,101,864,231,208,106,5348,0,1
3087,245,7,270,20,1289,206,246,177,1106,1,1
3070,320,4,324,15,3279,209,236,165,458,1,1
2947,287,15,382,136,1648,178,238,200,1215,0,2
3018,247,14,420,132,6066,190,250,197,5064,1,2
2955,39,20,285,39,4780,216,191,102,3757,1,1
3318,60,10,277,84,4272,228,219,123,1276,1,1
3158,67,6,511,49,4377,227,228,135,2079,1,2
2936,135,14,285,-2,4264,241,233,117,5753,1,2
2848,353,16,60,10,1243,190,210,157,2310,0,2
3188,112,11,395,72,2356,239,228,118,2845,0,1
3208,73,14,630,36,4243,236,213,105,1922,1,1
2723,123,5,95,4,1209,228,236,142,679,0,2
2980,326,9,67,15,4329,199,231,171,295,1,1
3053,110,9,516,-11,1396,236,230,126,1294,1,2
3018,95,10,228,43,2854,237,225,118,6623,1,1
3222,328,15,379,56,626,183,222,178,1902,0,1
3100,354,11,190,37,424,201,220,157,1350,1,2
3186,332,15,408,42,1064,184,220,175,2469,0,1
3034,124,9,30,5,1253,235,234,129,2496,1,2
3102,325,6,150,3,830,206,234,167,1673,1,1
2592,280,7,30,2,300,201,241,179,1190,1,2
2618,27,22,376,137,732,204,186,109,446,0,2
3057,57,18,524,148,4324,229,200,97,4494,1,1
2928,27,16,216,25,696,212,205,126,1899,0,1
3139,122,19,309,26,3651,248,222,94,3122,1,2
3039,73,15,366,39,3711,236,211,103,4867,1,2
3066,31,18,531,49,1775,213,198,115,895,0,1
2960,103,12,134,14,1371,240,224,112,2116,1,2
3091,169,7,1289,206,3159,226,243,151,1266,0,2
3288,145,12,376,76,1507,237,238,130,1972,0,1
2922,235,23,242,73,981,174,253,209,256,0,2
3282,34,15,424,75,1557,216,205,120,2742,0,1
3165,339,8,95,-12,990,203,228,164,907,0,1
3139,28,6,85,0,4973,218,228,146,2778,1,2
3256,270,3,90,10,4349,212,240,166,624,1,1
3120,338,5,510,-65,1106,209,233,162,1106,0,1
2978,6,7,85,5,2516,211,226,152,2014,0,1
3229,61,2,454,19,4709,221,234,149,2324,1,1
2849,212,18,360,92,1458,201,254,183,1471,0,2
3098,66,10,85,1,745,230,220,122,1482,1,1
2939,3,15,339,131,4715,199,211,148,5032,1,2
2999,110,21,150,29,2297,250,212,79,693,1,1
2989,23,7,313,57,3207,216,225,145,1012,0,2
2703,62,10,108,-1,1458,229,218,121,531,0,1
2297,322,10,85,1,120,194,230,176,828,0,2
3213,13,16,212,19,3313,203,205,136,3277,0,2
3163,176,15,331,28,2233,227,247,148,789,1,1
3106,134,19,277,91,636,246,228,102,1104,0,2
2870,115,4,182,23,3076,227,236,144,2896,1,2
3247,131,29,404,103,3624,251,211,66,466,0,1
3196,110,12,612,158,551,240,227,115,1719,1,2
3038,15,11,376,12,446,211,218,143,595,0,2
3128,259,18,42,9,446,175,247,209,2210,0,2
3452,50,7,876,167,2435,224,224,135,1260,1,1
2871,87,23,150,97,4190,246,195,65,691,1,2
2892,60,7,417,68,940,225,226,135,2830,0,1
3256,105,5,604,108,769,228,234,140,1932,1,2
3027,202,7,295,48,4908,217,246,165,865,1,2
3021,69,12,95,22,5066,232,217,115,3273,1,2
2899,107,15,524,67,547,245,220,100,1343,0,2
2695,355,17,85,18,2089,191,208,154,4547,1,2
2968,180,14,459,82,1602,225,248,153,1801,0,2
3004,111,8,60,0,1565,234,231,129,1320,1,2
3459,32,22,842,244,2489,208,185,103,1878,1,1
3287,132,26,658,64,2922,251,216,75,2763,0,1
2889,27,20,297,63,636,207,193,115,592,0,2
2926,107,7,0,0,4821,233,232,131,2384,1,1
2769,309,16,67,18,2213,174,228,193,819,0,2
3026,121,12,127,19,2893,240,230,117,510,1,1
3215,25,22,60,8,1842,204,188,113,2239,0,1
2876,114,20,67,23,1501,250,216,85,2285,0,2
2717,133,11,108,27,2577,238,235,126,4841,1,2
3205,55,4,376,30,3676,222,231,145,4354,1,1
3197,114,8,313,70,2084,235,232,129,3348,0,1
3096,35,10,365,-78,1471,219,219,135,1224,1,1
3116,314,16,466,-22,2125,176,226,189,524,0,1
3204,318,13,335,69,600,185,228,183,1758,0,1
2953,353,10,350,79,830,203,222,158,1864,0,2
3022,49,24,0,0,5047,222,182,82,2818,1,1
2668,282,16,390,26,793,173,239,205,1321,1,2
2900,261,14,120,6,5013,186,247,199,1471,1,2
2531,276,22,175,70,824,156,238,220,1578,0,2
2886,124,16,60,13,1680,245,227,105,2155,0,2
2889,66,8,134,-3,3315,229,224,128,4010,1,2
2627,85,8,404,89,1048,232,226,126,3678,1,2
3223,0,12,234,45,591,203,218,152,1180,0,2
2845,338,25,95,19,2754,158,197,173,2039,1,2
2975,209,13,371,59,5323,210,252,175,1827,1,2
3042,89,15,124,17,2518,241,215,100,1998,0,2
2732,198,17,90,-3,900,212,252,169,638,0,2
3200,53,12,30,6,1690,227,214,119,631,0,1
3070,295,21,376,144,2063,156,229,211,1597,0,2
3003,236,15,182,24,5758,192,252,196,1959,1,1
