Loan_Status,Current_Loan_Amount,Term,Credit_Score,Annual_Income,Years_in_current_job,Home_Ownership,Purpose,Monthly_Debt,Years_of_Credit_History,Months_since_last_delinquent,Number_of_Open_Accounts,Number_of_Credit_Problems,Current_Credit_Balance,Maximum_Open_Credit,Bankruptcies,Tax_Liens
Fully_Paid,649902,Long_Term,695.0,1309651.0,10+_years,Own_Home,Debt_Consolidation,6810.17,26.0,74.0,7,0,300884,361768.0,0.0,0.0
Fully_Paid,214632,Short_Term,722.0,1448237.0,9_years,Home_Mortgage,Debt_Consolidation,33188.63,15.0,10.0,25,0,485982,970200.0,0.0,0.0
Fully_Paid,99999999,Long_Term,710.0,1733788.0,1_year,Home_Mortgage,Debt_Consolidation,39443.43,35.6,69.0,23,0,761254,1620344.0,0.0,0.0
Fully_Paid,99999999,Long_Term,693.0,1885959.0,10+_years,Home_Mortgage,Debt_Consolidation,8046.88,21.8,35.0,10,0,315932,923758.0,0.0,0.0
Fully_Paid,396286,Short_Term,741.0,2528767.0,10+_years,Home_Mortgage,Debt_Consolidation,17111.4,28.9,4.0,11,0,174781,535414.0,0.0,0.0
Fully_Paid,531168,Long_Term,724.0,1834944.0,10+_years,Home_Mortgage,Debt_Consolidation,23242.7,38.0,75.0,16,0,534033,942612.0,0.0,0.0
Fully_Paid,134596,Short_Term,723.0,1356201.0,1_year,Home_Mortgage,Debt_Consolidation,18308.78,21.5,10.0,19,0,286596,707586.0,0.0,0.0
Not_Paid,215446,Short_Term,7200.0,1308283.0,1_year,Rent,Debt_Consolidation,11992.61,22.0,27.0,13,0,139479,192940.0,0.0,0.0
Not_Paid,781022,Long_Term,653.0,2004253.0,10+_years,Home_Mortgage,Debt_Consolidation,35993.22,26.4,48.0,17,0,622554,1115862.0,0.0,0.0
Fully_Paid,99999999,Long_Term,707.0,1208324.0,3_years,Home_Mortgage,Debt_Consolidation,18527.66,12.8,45.0,17,0,631788,1213190.0,0.0,0.0
Fully_Paid,99999999,Short_Term,738.0,2081792.0,10+_years,Home_Mortgage,Debt_Consolidation,21511.99,25.6,27.0,10,0,163153,227612.0,0.0,0.0
Fully_Paid,99999999,Short_Term,745.0,665608.0,1_year,Rent,Debt_Consolidation,14754.07,15.5,55.0,5,0,231553,376552.0,0.0,0.0
Fully_Paid,556996,Short_Term,733.0,4521715.0,1_year,Rent,Buy_House,44086.65,27.0,40.0,18,0,106001,1157904.0,0.0,0.0
Fully_Paid,158026,Short_Term,716.0,1091854.0,10+_years,Home_Mortgage,Home_Improvements,11009.55,14.3,7.0,7,0,87438,188540.0,0.0,0.0
Fully_Paid,130746,Short_Term,734.0,1018590.0,10+_years,Rent,Debt_Consolidation,16891.57,22.8,29.0,7,1,41230,191686.0,1.0,0.0
Fully_Paid,267784,Long_Term,689.0,1638104.0,1_year,Own_Home,Debt_Consolidation,48050.62,12.2,20.0,10,0,60325,403722.0,0.0,0.0
Not_Paid,44022,Short_Term,666.0,910727.0,<_1_year,Home_Mortgage,Other,19808.26,22.5,24.0,8,0,419748,514866.0,0.0,0.0
Fully_Paid,151602,Short_Term,739.0,1084805.0,3_years,Rent,Debt_Consolidation,7204.99,10.7,61.0,6,0,69331,395472.0,0.0,0.0
Fully_Paid,99999999,Short_Term,737.0,1324452.0,1_year,Rent,Debt_Consolidation,23619.47,12.8,25.0,30,0,108908,298100.0,0.0,0.0
Fully_Paid,324346,Short_Term,742.0,954370.0,4_years,Rent,Debt_Consolidation,17019.63,10.0,34.0,17,0,121448,404096.0,0.0,0.0
Fully_Paid,259138,Short_Term,751.0,2517804.0,10+_years,Home_Mortgage,Debt_Consolidation,14687.19,18.8,37.0,11,0,138491,1252878.0,0.0,0.0
Not_Paid,32450,Short_Term,711.0,653904.0,3_years,Rent,Home_Improvements,11770.12,8.2,34.0,11,0,129656,231308.0,0.0,0.0
Fully_Paid,99999999,Short_Term,727.0,2299836.0,10+_years,Home_Mortgage,Debt_Consolidation,34305.83,12.5,60.0,11,1,30932,99770.0,0.0,1.0
Not_Paid,388168,Short_Term,744.0,2234856.0,10+_years,Home_Mortgage,Debt_Consolidation,40041.17,21.0,18.0,9,0,681587,896852.0,0.0,0.0
Fully_Paid,99999999,Short_Term,743.0,2278632.0,4_years,Rent,Debt_Consolidation,32850.24,14.5,38.0,12,0,444315,1309066.0,0.0,0.0
Fully_Paid,648516,Short_Term,730.0,1400205.0,6_years,Home_Mortgage,Debt_Consolidation,21353.15,19.0,69.0,8,0,265905,332156.0,0.0,0.0
Fully_Paid,448932,Short_Term,738.0,1473317.0,8_years,Own_Home,Debt_Consolidation,17557.14,14.7,25.0,10,0,160569,321112.0,0.0,0.0
Not_Paid,221320,Short_Term,740.0,860130.0,10+_years,Home_Mortgage,Debt_Consolidation,5390.11,14.0,21.0,11,1,117952,378334.0,1.0,0.0
Not_Paid,445632,Long_Term,680.0,877059.0,10+_years,Rent,Home_Improvements,12205.6,33.5,12.0,9,0,344584,701206.0,0.0,0.0
Not_Paid,219054,Short_Term,723.0,1067154.0,9_years,Home_Mortgage,Debt_Consolidation,24455.66,15.4,29.0,8,0,100814,130284.0,0.0,0.0
Fully_Paid,132616,Short_Term,743.0,1527144.0,10+_years,Home_Mortgage,Debt_Consolidation,40342.32,22.4,25.0,16,0,159030,814770.0,0.0,0.0
Fully_Paid,96800,Short_Term,712.0,371564.0,3_years,Rent,Debt_Consolidation,6874.01,14.1,65.0,14,0,177688,340054.0,0.0,0.0
Fully_Paid,43054,Short_Term,747.0,490713.0,2_years,Rent,Debt_Consolidation,8346.32,21.7,81.0,10,0,75962,240988.0,0.0,0.0
Not_Paid,321420,Short_Term,7450.0,1542192.0,3_years,Home_Mortgage,Debt_Consolidation,12106.23,21.4,39.0,4,0,121657,145068.0,0.0,0.0
Fully_Paid,156552,Short_Term,720.0,1840397.0,10+_years,Home_Mortgage,Debt_Consolidation,31440.25,19.1,45.0,10,0,258400,406538.0,0.0,0.0
Not_Paid,108130,Long_Term,7300.0,672372.0,2_years,Rent,Other,7883.48,13.4,53.0,6,0,216068,674366.0,0.0,0.0
Fully_Paid,608014,Short_Term,709.0,1067686.0,6_years,Home_Mortgage,Business_Loan,16460.08,18.1,13.0,7,0,88084,352946.0,0.0,0.0
Fully_Paid,99999999,Short_Term,747.0,805030.0,2_years,Rent,Debt_Consolidation,7781.83,18.2,53.0,19,0,152969,487938.0,0.0,0.0
Fully_Paid,306482,Short_Term,740.0,1134414.0,10+_years,Rent,Debt_Consolidation,22688.28,19.6,41.0,12,0,194389,389400.0,0.0,0.0
Fully_Paid,327866,Short_Term,726.0,1359108.0,8_years,Own_Home,Debt_Consolidation,5742.18,16.2,70.0,11,0,164958,427306.0,0.0,0.0
Fully_Paid,99999999,Short_Term,739.0,1029439.0,10+_years,Rent,Debt_Consolidation,12696.18,14.5,20.0,13,0,76760,305426.0,0.0,0.0
Fully_Paid,757768,Long_Term,739.0,4674475.0,9_years,Rent,Debt_Consolidation,71285.72,16.0,3.0,12,0,475133,883058.0,0.0,0.0
Fully_Paid,110462,Short_Term,738.0,1526384.0,5_years,Rent,Debt_Consolidation,5075.28,23.4,69.0,6,0,175864,245344.0,0.0,0.0
Fully_Paid,266926,Short_Term,749.0,922127.0,6_years,Home_Mortgage,Debt_Consolidation,10066.58,38.3,70.0,17,0,234346,673332.0,0.0,0.0
Not_Paid,560956,Short_Term,664.0,1637059.0,5_years,Rent,Debt_Consolidation,44746.33,17.6,8.0,13,0,380779,567446.0,0.0,0.0
Fully_Paid,99999999,Short_Term,700.0,1489771.0,6_years,Home_Mortgage,Debt_Consolidation,23141.24,14.0,1.0,11,0,65626,926706.0,0.0,0.0
Fully_Paid,337150,Long_Term,721.0,1119936.0,6_years,Rent,Debt_Consolidation,15959.05,12.5,15.0,9,0,166573,484594.0,0.0,0.0
Fully_Paid,156090,Short_Term,706.0,1872260.0,10+_years,Rent,Debt_Consolidation,25275.51,18.5,12.0,8,0,541386,698060.0,0.0,0.0
Fully_Paid,263318,Short_Term,738.0,707085.0,1_year,Rent,Debt_Consolidation,12962.94,14.8,18.0,10,0,232940,451770.0,0.0,0.0
Fully_Paid,762454,Short_Term,695.0,1467484.0,10+_years,Home_Mortgage,Home_Improvements,10199.01,17.4,54.0,6,0,129884,674454.0,0.0,0.0
Fully_Paid,304062,Long_Term,636.0,2344600.0,<_1_year,Rent,Debt_Consolidation,9163.51,14.8,21.0,15,0,440838,743006.0,0.0,0.0
Fully_Paid,153868,Short_Term,741.0,2183043.0,9_years,Home_Mortgage,Debt_Consolidation,49482.08,24.0,38.0,15,0,688655,887986.0,0.0,0.0
Fully_Paid,132704,Short_Term,746.0,1375391.0,<_1_year,Rent,Debt_Consolidation,12493.07,15.5,53.0,11,0,129808,356158.0,0.0,0.0
Fully_Paid,121440,Short_Term,731.0,749132.0,1_year,Rent,Debt_Consolidation,17479.62,18.6,22.0,15,0,95456,504702.0,0.0,0.0
Fully_Paid,671836,Short_Term,707.0,1318695.0,<_1_year,Home_Mortgage,Debt_Consolidation,18022.26,21.1,31.0,9,0,146965,348700.0,0.0,0.0
Fully_Paid,483604,Long_Term,731.0,1213853.0,10+_years,Home_Mortgage,Debt_Consolidation,20938.76,31.3,49.0,17,0,310802,624800.0,0.0,0.0
Fully_Paid,327426,Long_Term,713.0,3676101.0,10+_years,Home_Mortgage,Debt_Consolidation,38292.79,29.8,49.0,13,0,429115,661628.0,0.0,0.0
Fully_Paid,349932,Short_Term,721.0,3602153.0,10+_years,Home_Mortgage,Other,16029.54,20.0,15.0,17,0,68989,275462.0,0.0,0.0
Fully_Paid,122870,Short_Term,687.0,2548432.0,4_years,Home_Mortgage,Other,52667.62,13.5,50.0,17,0,363318,585926.0,0.0,0.0
Not_Paid,218702,Long_Term,7170.0,576992.0,<_1_year,Rent,Debt_Consolidation,9087.51,16.0,64.0,11,0,251522,469722.0,0.0,0.0
Fully_Paid,99999999,Short_Term,734.0,2178787.0,10+_years,Home_Mortgage,Debt_Consolidation,41541.98,25.0,38.0,9,1,311201,655160.0,1.0,0.0
Fully_Paid,77814,Short_Term,748.0,529967.0,2_years,Home_Mortgage,Debt_Consolidation,2534.98,18.0,80.0,4,1,14383,333058.0,0.0,0.0
Fully_Paid,262174,Long_Term,703.0,935655.0,3_years,Rent,Buy_House,8966.67,11.3,42.0,8,0,104405,366322.0,0.0,0.0
Fully_Paid,99999999,Short_Term,726.0,622744.0,4_years,Home_Mortgage,Debt_Consolidation,16762.37,15.8,79.0,15,0,203946,480964.0,0.0,0.0
Fully_Paid,99999999,Short_Term,745.0,1620814.0,6_years,Home_Mortgage,Debt_Consolidation,27553.8,9.6,8.0,12,0,388987,1047486.0,0.0,0.0
Not_Paid,215776,Short_Term,729.0,1583992.0,10+_years,Rent,Debt_Consolidation,14783.9,10.5,29.0,5,0,447564,720764.0,0.0,0.0
Fully_Paid,755062,Long_Term,681.0,1769983.0,7_years,Home_Mortgage,Debt_Consolidation,27729.74,25.0,46.0,15,0,228266,451044.0,0.0,0.0
Fully_Paid,328548,Long_Term,704.0,1172813.0,8_years,Home_Mortgage,Debt_Consolidation,16028.4,13.5,38.0,7,0,350246,479930.0,0.0,0.0
Fully_Paid,397738,Short_Term,736.0,1622106.0,4_years,Home_Mortgage,Debt_Consolidation,25413.07,15.9,50.0,16,0,494836,966218.0,0.0,0.0
Fully_Paid,99999999,Short_Term,743.0,788101.0,5_years,Home_Mortgage,Debt_Consolidation,14317.26,14.6,26.0,9,0,137750,537042.0,0.0,0.0
Not_Paid,329054,Short_Term,710.0,1136694.0,10+_years,Rent,Debt_Consolidation,15819.02,10.9,37.0,14,0,108091,372526.0,0.0,0.0
Fully_Paid,99999999,Short_Term,691.0,1680417.0,2_years,Rent,Debt_Consolidation,22965.68,17.7,62.0,27,0,92720,528880.0,0.0,0.0
Fully_Paid,61358,Short_Term,726.0,756884.0,10+_years,Own_Home,Buy_a_Car,19048.26,21.5,27.0,9,0,134615,251812.0,0.0,0.0
Not_Paid,220396,Long_Term,680.0,1903420.0,2_years,Rent,Debt_Consolidation,18240.95,15.8,12.0,9,0,57608,66110.0,0.0,0.0
Fully_Paid,99999999,Short_Term,729.0,662473.0,5_years,Own_Home,Home_Improvements,5283.33,16.9,74.0,12,0,59356,369512.0,0.0,0.0
Not_Paid,353782,Short_Term,646.0,1524313.0,10+_years,Home_Mortgage,Debt_Consolidation,19816.05,31.8,42.0,7,0,114399,129976.0,0.0,0.0
Fully_Paid,782320,Long_Term,614.0,2374392.0,10+_years,Home_Mortgage,Other,61932.02,21.7,23.0,14,0,363641,487344.0,0.0,0.0
Fully_Paid,523292,Long_Term,713.0,1788945.0,6_years,Own_Home,Debt_Consolidation,33542.6,16.8,26.0,13,0,303601,586850.0,0.0,0.0
Fully_Paid,215622,Short_Term,743.0,1899430.0,8_years,Home_Mortgage,Debt_Consolidation,34189.74,19.4,20.0,13,0,324235,1191806.0,0.0,0.0
Fully_Paid,222112,Short_Term,741.0,1822328.0,10+_years,Home_Mortgage,Debt_Consolidation,6499.52,20.0,37.0,26,0,237595,2116224.0,0.0,0.0
Fully_Paid,135014,Short_Term,741.0,1865591.0,2_years,Home_Mortgage,Home_Improvements,37156.21,25.6,52.0,8,0,313633,465586.0,0.0,0.0
Fully_Paid,54230,Short_Term,742.0,842859.0,4_years,Home_Mortgage,Debt_Consolidation,9692.85,17.9,22.0,20,0,65436,190872.0,0.0,0.0
Fully_Paid,237116,Short_Term,721.0,655310.0,1_year,Rent,Debt_Consolidation,6880.66,14.5,74.0,5,0,229026,328218.0,0.0,0.0
Fully_Paid,341550,Short_Term,682.0,823612.0,3_years,Rent,Debt_Consolidation,19149.15,11.4,36.0,26,0,600153,769560.0,0.0,0.0
Not_Paid,279862,Short_Term,680.0,929575.0,1_year,Rent,Debt_Consolidation,6600.03,13.6,18.0,5,0,224143,286462.0,0.0,0.0
Fully_Paid,333212,Long_Term,692.0,959215.0,10+_years,Rent,Debt_Consolidation,26698.23,17.4,36.0,9,0,616968,948706.0,0.0,0.0
Fully_Paid,99999999,Short_Term,709.0,1817996.0,7_years,Home_Mortgage,Other,17271.0,31.7,9.0,10,0,175427,365332.0,0.0,0.0
Not_Paid,208670,Short_Term,720.0,575130.0,1_year,Home_Mortgage,Other,12604.98,22.5,55.0,5,0,245746,353034.0,0.0,0.0
Not_Paid,219692,Short_Term,734.0,1413524.0,9_years,Rent,Debt_Consolidation,11060.66,25.2,51.0,13,1,213712,899866.0,1.0,0.0
Fully_Paid,99999999,Short_Term,742.0,5972460.0,10+_years,Home_Mortgage,Debt_Consolidation,66194.67,34.2,24.0,28,0,368695,843678.0,0.0,0.0
Not_Paid,271700,Short_Term,696.0,675298.0,7_years,Rent,Business_Loan,14293.89,24.5,57.0,14,0,272916,673772.0,0.0,0.0
Fully_Paid,449768,Short_Term,737.0,2913270.0,3_years,Home_Mortgage,Debt_Consolidation,23913.02,23.4,22.0,11,0,499681,690448.0,0.0,0.0
Fully_Paid,99999999,Short_Term,700.0,1663906.0,4_years,Home_Mortgage,Debt_Consolidation,33694.03,18.9,61.0,9,3,107141,275704.0,0.0,0.0
Fully_Paid,222684,Short_Term,707.0,1634703.0,10+_years,Home_Mortgage,Business_Loan,28198.66,29.2,8.0,22,0,565782,843128.0,0.0,0.0
Not_Paid,322300,Short_Term,733.0,891480.0,2_years,Home_Mortgage,Debt_Consolidation,23772.8,22.6,11.0,11,0,53827,214918.0,0.0,0.0
Fully_Paid,99999999,Short_Term,738.0,1981529.0,10+_years,Home_Mortgage,Debt_Consolidation,37649.07,32.6,27.0,19,0,452618,1000142.0,0.0,0.0
Not_Paid,357588,Short_Term,739.0,1374650.0,2_years,Rent,Debt_Consolidation,19015.96,17.5,29.0,12,0,88616,190014.0,0.0,0.0
Fully_Paid,128942,Short_Term,712.0,1633202.0,10+_years,Home_Mortgage,Debt_Consolidation,44505.03,21.2,9.0,13,0,72884,120384.0,0.0,0.0
Not_Paid,214940,Short_Term,727.0,1095217.0,5_years,Home_Mortgage,Debt_Consolidation,11435.91,27.9,69.0,6,0,181773,313654.0,0.0,0.0
Fully_Paid,246202,Short_Term,720.0,1404879.0,8_years,Rent,Debt_Consolidation,13112.28,16.6,36.0,7,1,171570,309914.0,1.0,0.0
Not_Paid,423214,Short_Term,718.0,1186949.0,1_year,Rent,Debt_Consolidation,25222.5,10.6,57.0,14,0,327484,820754.0,0.0,0.0
Fully_Paid,188298,Short_Term,723.0,1281778.0,4_years,Rent,Debt_Consolidation,21790.34,23.9,31.0,14,0,161063,409882.0,0.0,0.0
Not_Paid,178948,Short_Term,740.0,1352344.0,3_years,Rent,Other,25581.98,17.9,14.0,10,0,79952,183304.0,0.0,0.0
Fully_Paid,217338,Short_Term,704.0,2721674.0,10+_years,Rent,Debt_Consolidation,29257.91,18.6,10.0,7,1,160493,239162.0,1.0,0.0
Fully_Paid,99999999,Short_Term,723.0,9057984.0,2_years,Home_Mortgage,Debt_Consolidation,105676.48,23.1,4.0,15,0,149720,912428.0,0.0,0.0
Fully_Paid,214764,Short_Term,730.0,983041.0,3_years,Rent,Debt_Consolidation,12697.51,13.4,43.0,19,0,209741,527956.0,0.0,0.0
Fully_Paid,540364,Long_Term,723.0,3387244.0,5_years,Home_Mortgage,Debt_Consolidation,29920.82,12.6,39.0,6,0,255987,432080.0,0.0,0.0
Fully_Paid,270556,Short_Term,724.0,1752408.0,10+_years,Own_Home,Home_Improvements,24095.61,23.5,70.0,7,0,286387,908490.0,0.0,0.0
Fully_Paid,322476,Short_Term,711.0,1262550.0,1_year,Own_Home,Business_Loan,24198.59,17.5,11.0,9,0,321024,477158.0,0.0,0.0
Fully_Paid,441364,Short_Term,691.0,1315066.0,10+_years,Home_Mortgage,Debt_Consolidation,16986.19,22.6,9.0,12,0,233035,439472.0,0.0,0.0
Fully_Paid,334070,Short_Term,704.0,927523.0,10+_years,Rent,Debt_Consolidation,5132.28,20.5,24.0,11,0,226537,495858.0,0.0,0.0
Fully_Paid,99999999,Long_Term,704.0,1139658.0,7_years,Home_Mortgage,Debt_Consolidation,14815.63,21.9,25.0,17,0,489782,624580.0,0.0,0.0
Not_Paid,105468,Short_Term,738.0,702088.0,4_years,Rent,Other,1006.24,9.4,42.0,13,0,28139,221650.0,0.0,0.0
Fully_Paid,99999999,Long_Term,612.0,2279544.0,3_years,Home_Mortgage,Debt_Consolidation,50339.93,26.3,54.0,18,0,533672,698258.0,0.0,0.0
Fully_Paid,137852,Short_Term,732.0,1395227.0,10+_years,Home_Mortgage,Debt_Consolidation,2813.71,21.2,52.0,10,0,76627,243078.0,0.0,0.0
Not_Paid,46156,Short_Term,654.0,1640745.0,6_years,Home_Mortgage,Business_Loan,31721.26,16.7,63.0,8,0,164008,199914.0,0.0,0.0
Fully_Paid,346060,Long_Term,711.0,765833.0,10+_years,Home_Mortgage,Debt_Consolidation,13402.03,21.1,16.0,9,1,61788,123354.0,1.0,0.0
Fully_Paid,99999999,Short_Term,738.0,934800.0,10+_years,Rent,Debt_Consolidation,4806.43,27.8,20.0,13,0,25536,151646.0,0.0,0.0
Not_Paid,216524,Long_Term,688.0,934990.0,4_years,Rent,Debt_Consolidation,16050.63,11.0,13.0,10,0,113373,314072.0,0.0,0.0
Not_Paid,261448,Long_Term,7190.0,940785.0,1_year,Rent,Debt_Consolidation,11681.39,13.3,20.0,15,0,237937,683672.0,0.0,0.0
Not_Paid,163878,Short_Term,7410.0,1439402.0,7_years,Home_Mortgage,Debt_Consolidation,14034.16,11.0,18.0,7,0,110865,186604.0,0.0,0.0
Fully_Paid,227546,Short_Term,709.0,561450.0,6_years,Rent,Debt_Consolidation,16141.64,17.3,54.0,10,4,269667,374858.0,1.0,3.0
Not_Paid,399014,Short_Term,722.0,2909945.0,2_years,Home_Mortgage,Home_Improvements,51409.06,12.8,42.0,12,0,938923,1248192.0,0.0,0.0
Fully_Paid,129184,Short_Term,735.0,948366.0,1_year,Own_Home,Buy_a_Car,9088.46,17.0,50.0,9,0,332139,467280.0,0.0,0.0
Fully_Paid,99999999,Short_Term,702.0,1385480.0,2_years,Home_Mortgage,Business_Loan,14893.91,24.6,47.0,8,0,234973,305382.0,0.0,0.0
Not_Paid,396792,Long_Term,6690.0,875748.0,6_years,Home_Mortgage,Debt_Consolidation,22404.42,9.7,7.0,10,0,311372,785466.0,0.0,0.0
Fully_Paid,79530,Short_Term,691.0,953990.0,7_years,Rent,Debt_Consolidation,27029.78,19.0,42.0,10,0,371906,563640.0,0.0,0.0
Not_Paid,262988,Short_Term,7210.0,794960.0,3_years,Rent,Debt_Consolidation,18880.49,15.4,81.0,6,0,30267,87626.0,0.0,0.0
Not_Paid,110814,Short_Term,742.0,459325.0,4_years,Own_Home,Debt_Consolidation,8306.23,7.9,43.0,15,0,125153,296956.0,0.0,0.0
Fully_Paid,385308,Long_Term,678.0,1823715.0,6_years,Rent,Other,6914.86,13.0,18.0,21,0,48944,57244.0,0.0,0.0
Fully_Paid,158620,Short_Term,694.0,475665.0,5_years,Own_Home,Home_Improvements,3900.51,9.8,31.0,11,0,84835,383724.0,0.0,0.0
Fully_Paid,134684,Short_Term,735.0,579899.0,4_years,Rent,Debt_Consolidation,7345.4,10.6,38.0,5,0,30115,65032.0,0.0,0.0
Fully_Paid,352220,Short_Term,750.0,2129273.0,8_years,Home_Mortgage,Home_Improvements,10859.26,20.7,68.0,12,0,289180,667018.0,0.0,0.0
Not_Paid,133012,Long_Term,7170.0,1194606.0,7_years,Rent,Buy_a_Car,12712.71,16.4,56.0,9,0,119586,387904.0,0.0,0.0
Not_Paid,260260,Long_Term,7300.0,1236197.0,7_years,Home_Mortgage,Debt_Consolidation,21015.33,12.8,30.0,10,0,121106,308198.0,0.0,0.0
Fully_Paid,259028,Long_Term,698.0,2469753.0,1_year,Home_Mortgage,Debt_Consolidation,22227.72,8.4,68.0,10,0,250705,468204.0,0.0,0.0
Fully_Paid,267542,Short_Term,746.0,1578881.0,1_year,Rent,Debt_Consolidation,15657.33,10.0,71.0,11,0,195966,387882.0,0.0,0.0
Fully_Paid,221276,Short_Term,743.0,1299486.0,5_years,Home_Mortgage,Debt_Consolidation,12345.25,20.8,37.0,12,1,74385,206030.0,1.0,0.0
Fully_Paid,222420,Short_Term,712.0,2723840.0,5_years,Home_Mortgage,Home_Improvements,42446.57,18.3,68.0,17,0,563920,814176.0,0.0,0.0
Fully_Paid,386694,Short_Term,740.0,1726910.0,10+_years,Rent,Debt_Consolidation,17412.93,11.8,77.0,8,0,298756,353694.0,0.0,0.0
Fully_Paid,65912,Short_Term,732.0,948575.0,1_year,Own_Home,Debt_Consolidation,4956.34,15.4,15.0,8,0,159486,721402.0,0.0,0.0
Not_Paid,177144,Short_Term,6750.0,705394.0,1_year,Rent,Debt_Consolidation,19221.92,6.4,17.0,8,0,72523,174218.0,0.0,0.0
Fully_Paid,380512,Short_Term,728.0,948594.0,8_years,Home_Mortgage,Debt_Consolidation,22845.22,15.9,20.0,27,0,348061,907676.0,0.0,0.0
Fully_Paid,99999999,Short_Term,716.0,4379215.0,<_1_year,Home_Mortgage,Home_Improvements,32114.18,26.1,5.0,19,0,1959071,6164114.0,0.0,0.0
Fully_Paid,99999999,Long_Term,668.0,624929.0,4_years,Rent,Debt_Consolidation,8009.45,14.8,11.0,7,0,5928,52800.0,0.0,0.0
Fully_Paid,134882,Short_Term,738.0,990223.0,5_years,Rent,Debt_Consolidation,13780.51,22.6,30.0,12,0,33326,85338.0,0.0,0.0
Fully_Paid,64856,Short_Term,722.0,1306991.0,10+_years,Home_Mortgage,Home_Improvements,15139.2,24.5,31.0,4,0,51813,69212.0,0.0,0.0
Not_Paid,467632,Long_Term,726.0,1148436.0,10+_years,Own_Home,Debt_Consolidation,9857.39,16.4,5.0,8,0,226708,418660.0,0.0,0.0
Fully_Paid,555060,Short_Term,699.0,1143610.0,10+_years,Home_Mortgage,Other,15152.88,22.2,15.0,6,0,28690,64262.0,0.0,0.0
Fully_Paid,189002,Short_Term,703.0,2431962.0,6_years,Rent,Other,24725.08,14.8,19.0,10,0,108471,156002.0,0.0,0.0
Fully_Paid,395538,Long_Term,697.0,747213.0,6_years,Home_Mortgage,Debt_Consolidation,17933.15,28.1,78.0,15,0,621832,1046540.0,0.0,0.0
Fully_Paid,302588,Short_Term,730.0,1133673.0,10+_years,Rent,Debt_Consolidation,7642.75,25.5,52.0,10,0,197524,309078.0,0.0,0.0
Fully_Paid,99999999,Short_Term,712.0,652137.0,<_1_year,Rent,Debt_Consolidation,9075.73,20.4,17.0,11,1,85101,226534.0,0.0,0.0
Fully_Paid,302764,Short_Term,738.0,1531514.0,3_years,Rent,Other,13400.7,11.0,44.0,18,0,201704,463430.0,0.0,0.0
Fully_Paid,747736,Long_Term,646.0,1538696.0,6_years,Home_Mortgage,Debt_Consolidation,20644.07,18.0,77.0,7,1,167200,222772.0,0.0,0.0
Not_Paid,138160,Short_Term,728.0,691828.0,10+_years,Home_Mortgage,Debt_Consolidation,13548.14,20.6,68.0,8,0,72200,179014.0,0.0,0.0
Fully_Paid,303688,Long_Term,703.0,950285.0,4_years,Home_Mortgage,Debt_Consolidation,14016.68,19.0,38.0,19,1,58520,376442.0,1.0,0.0
Fully_Paid,175604,Short_Term,722.0,568746.0,1_year,Own_Home,Debt_Consolidation,8009.83,31.2,50.0,8,0,220932,366498.0,0.0,0.0
Not_Paid,331188,Long_Term,641.0,1525472.0,<_1_year,Rent,Debt_Consolidation,17924.22,28.9,51.0,12,0,208506,253858.0,0.0,0.0
Not_Paid,107734,Short_Term,7290.0,651301.0,10+_years,Own_Home,Other,3180.6,17.5,17.0,5,0,65056,269038.0,0.0,0.0
Fully_Paid,504284,Short_Term,718.0,989919.0,1_year,Rent,Other,12209.02,11.4,9.0,17,0,220400,2126674.0,0.0,0.0
Fully_Paid,110242,Short_Term,716.0,914014.0,1_year,Rent,Debt_Consolidation,13481.64,15.0,60.0,11,0,62833,112442.0,0.0,0.0
Fully_Paid,401038,Short_Term,714.0,1421941.0,5_years,Home_Mortgage,Debt_Consolidation,10356.52,15.3,58.0,22,0,357485,621500.0,0.0,0.0
Fully_Paid,214456,Short_Term,718.0,1543408.0,2_years,Rent,Debt_Consolidation,35627.09,14.9,54.0,13,0,140049,337106.0,0.0,0.0
Not_Paid,192214,Short_Term,7460.0,1131792.0,10+_years,Home_Mortgage,Debt_Consolidation,16127.96,17.8,23.0,13,0,250268,1038708.0,0.0,0.0
Fully_Paid,328790,Long_Term,719.0,1390838.0,10+_years,Rent,Debt_Consolidation,6687.62,14.0,12.0,8,1,199253,467060.0,1.0,0.0
Not_Paid,325776,Short_Term,739.0,1312976.0,10+_years,Rent,Debt_Consolidation,23852.41,15.6,20.0,18,0,319143,1144088.0,0.0,0.0
Not_Paid,266882,Short_Term,698.0,1382915.0,10+_years,Rent,Debt_Consolidation,21976.73,22.5,34.0,10,0,257678,336006.0,0.0,0.0
Fully_Paid,225126,Short_Term,719.0,1788736.0,7_years,Home_Mortgage,Buy_House,15055.03,19.3,61.0,21,0,329593,529320.0,0.0,0.0
Fully_Paid,99999999,Long_Term,701.0,2508095.0,8_years,Home_Mortgage,Home_Improvements,32396.33,14.4,47.0,16,0,432060,756866.0,0.0,0.0
Fully_Paid,155452,Short_Term,743.0,1726074.0,10+_years,Home_Mortgage,Debt_Consolidation,36822.95,23.0,36.0,24,0,216999,370612.0,0.0,0.0
Fully_Paid,70136,Short_Term,705.0,946295.0,10+_years,Home_Mortgage,Debt_Consolidation,23814.98,23.1,18.0,9,0,77425,146740.0,0.0,0.0
Fully_Paid,268532,Short_Term,720.0,1855369.0,5_years,Home_Mortgage,Debt_Consolidation,28912.87,11.0,15.0,13,0,159847,404998.0,0.0,0.0
